unique_id,cm.DESWC,ner.entity.cnt,cm.LDTTRa,message.depth,cm.LDTTRc,cm.LSAGN,liwc.Qmark,message.sim.prev,cm.LDVOCD,liwc.money,cm.DESPL,message.sim.next,message.reply.cnt,cm.DESSC,lsa.similarity,cm.DESSL,cm.DESWLsyd,liwc.i,cm.RDFKGL,cm.SMCAUSwn,Words >6 letters,Total pronouns,Personal pronouns,First-person plural,Second person,Third-person singular,Third-person plural,Indefinite pronouns,Articles,Common verbs,Past tense,Present tense,Future tense,Adverbs,Prepositions,Conjunctions,Negations,Quantifiers,Numbers,adjectives_ambiguity,adverbs_ambiguity,nouns_ambiguity,verbs_ambiguity,adjacent_refs,anaphoric_refs,adjectives,adverbs,content_words,flesch,function_words,nouns,paragraphs,pronouns,sentences,sentences_per_paragraph,syllables_per_content_word,verbs,words,words_per_sentence,add_neg_conn_incidence,add_pos_conn_incidence,cau_neg_conn_incidence,cau_pos_conn_incidence,conn_incidence,log_neg_conn_incidence,log_pos_conn_incidence,tmp_neg_conn_incidence,tmp_pos_conn_incidence,mod_per_np,np_incidence,words_before_main_verb,adj_arg_ovl,adj_cw_ovl,adj_stem_ovl,arg_ovl,stem_ovl,cw_freq,min_cw_freq,hypernyms_verbs,and_incidence,if_incidence,logic_operators,negation_incidence,or_incidence,personal_pronouns,pronouns_per_np,ttr,classe
44333,94,1,0.695,1,0.343,0.481,0,0.383,0.343,0,1.667,0.694,0,4,0.524,24.5,1.358,0,29.567,14.529,29,0,0,0,0,1,0,3,9,17,1,4,0,11,7,8,3,5,0,3,2.3,3.706,8.118,0,0,53.191,117.021,585.106,35.983,393.617,180.851,1,95.745,4,4,2.891,234.043,94,23.5,10.638,63.83,0,21.277,95.745,10.638,21.277,0,10.638,0.218,299.71,4.75,1.667,1.667,1.667,0.833,1.5,555879.945,3341.75,0.8,53.191,0,95.745,42.553,0,10.638,0.028,0.766,2
44350,217,4,0.502,2,0.344,0.694,0,0.694,0.344,0,2.333,0.694,0,7,0.711,32.857,1.336,0,14.316,18.233,65,3,3,1,0,3,3,3,27,30,1,9,0,7,26,12,3,3,0,6.739,2.286,3.831,10.367,0,0,105.991,32.258,594.47,17.371,405.53,299.539,2,50.691,7,3.5,3.178,156.682,217,31,4.608,46.083,0,50.691,101.382,4.608,46.083,4.608,0,0.441,302.356,9.571,2.167,4.5,5.5,1.19,3.048,262718.55,244.143,0.5,36.866,9.217,59.908,13.825,0,0,0,0.562,2
44357,47,0,0.792,1,0.472,0.524,0,0.694,0.472,0,1,0.706,0,1,0,48,1.385,0,2.115,1,13,0,0,0,0,2,2,2,4,10,0,4,0,7,4,4,0,1,0,2,2,3.778,13.125,0,0,63.83,85.106,595.745,3.13,404.255,191.489,1,148.936,1,1,3.036,255.319,47,47,21.277,0,0,63.83,85.106,0,42.553,0,0,0.235,361.702,0,0,0,0,0,0,216767.393,0,0.2,0,0,0,0,0,0,0,0.872,4
44434,62,1,0.7,4,0.357,0.673,0,0.706,0.357,0,3,0.845,0,3,0.471,19,1.211,0,56.256,24.846,14,2,2,0,0,4,4,1,7,13,0,5,1,6,6,3,1,2,0,5.75,2.625,2.769,9.818,0,0,68.966,137.931,620.69,54.177,362.069,224.138,1,120.69,3,3,2.556,189.655,58,19.333,0,17.241,0,86.207,155.172,0,86.207,0,34.483,0.478,342.315,3.667,0,0,0,0.667,0.667,747377.917,0,0.2,17.241,17.241,51.724,17.241,0,0,0,0.845,3
44534,172,5,0.612,1,0.403,0.686,0,0.845,0.403,2,1.286,0.866,0,8,0.368,22.375,1.38,0,14.624,9.03,63,5,5,0,0,2,2,4,16,33,2,7,0,9,20,10,1,4,1,3.471,2.25,4.356,7.643,0.167,1.333,98.837,58.14,622.093,19.773,366.279,261.628,3,63.953,7,2.333,3.112,203.488,172,24.571,0,34.884,5.814,87.209,122.093,5.814,63.953,0,5.814,0.356,356.551,2.571,0.5,0.667,1.667,0.333,1.143,269784.757,686.143,0.407,17.442,0,34.884,5.814,11.628,0,0.006,0.698,2
44653,118,6,0.624,1,0.463,0.703,0,0.866,0.463,0,0.647,0.646,0,9,0.35,14.222,1.501,0,-15.816,7.35,56,7,7,0,0,2,2,1,9,20,0,4,0,9,12,5,2,2,1,3,1.143,3.333,7.812,0.143,0.714,101.695,59.322,694.915,-1.296,305.085,330.508,7,50.847,8,1.143,3.439,203.39,118,14.75,0,42.373,0,42.373,76.271,0,50.847,0,8.475,0.259,481.219,3.125,0.429,0.714,1.286,0.321,0.929,200136.927,26082,0.565,25.424,8.475,50.847,16.949,0,0,0,0.754,2
44709,93,1,0.682,1,0.327,0.563,0,0.646,0.327,0,5,0.826,0,5,0.523,19.2,1.211,0,48.321,18.875,22,0,0,1,0,4,3,4,5,16,1,5,0,10,7,7,4,6,0,4.857,2.222,4.667,12.529,0.75,0.75,75.269,107.527,580.645,57.117,419.355,193.548,1,193.548,5,5,2.574,204.301,93,18.6,10.753,64.516,0,64.516,129.032,10.753,64.516,0,0,0.07,315.238,6.4,1.5,1.75,2.25,0.8,1.7,526289.315,2636,0.529,43.011,21.505,107.527,43.011,0,10.753,0.067,0.753,2
44731,68,1,0.671,2,0.342,0.826,0,0.826,0.342,0,2,0.824,0,2,0.654,35,1.289,0,15.495,15.1,25,0,0,0,0,0,1,0,6,10,0,5,0,12,8,6,1,4,0,3.429,3.571,4.75,14.167,1,1,102.941,102.941,573.529,5.313,426.471,176.471,1,58.824,2,2,3.205,191.176,68,34,14.706,14.706,0,58.824,88.235,0,29.412,0,0,0.292,311.802,2,1,5,8,1,8,350344.923,467,0.273,14.706,0,29.412,14.706,0,14.706,0.025,0.735,2
44737,431,7,0.525,1,0.338,0.573,0,0.824,0.338,1,3.6,0.837,0,17,0.524,25.882,1.279,3,32.165,16.387,124,6,6,1,0,2,1,14,33,75,10,22,0,40,49,32,5,20,2,3.548,2.348,3.255,11.884,0.438,1.875,71.926,69.606,573.086,33.095,415.313,236.659,3,106.729,17,5.667,2.943,194.896,431,25.353,9.281,64.965,0,53.364,134.571,2.32,46.404,0,20.882,0.256,403.739,4,0.688,0.812,1.688,0.654,1.169,285052.765,3310.529,0.48,41.763,0,55.684,9.281,4.64,6.961,0.015,0.585,2
44742,119,5,0.655,2,0.374,0.82,2,0.837,0.374,0,1.8,0.834,0,9,0.312,13.778,1.175,1,52.143,23.545,26,4,4,0,0,2,2,4,8,22,0,13,2,11,8,11,3,7,1,1.333,2.7,2.143,12.346,0,0,51.282,94.017,606.838,54.668,384.615,239.316,3,145.299,8,2.667,2.634,222.222,117,14.625,0,34.188,0,51.282,111.111,8.547,25.641,0,17.094,0.223,408.93,1.25,1.286,0.714,0.857,0.393,0.5,324473.014,6827.75,0.545,34.188,8.547,68.376,17.094,8.547,25.641,0.063,0.752,2
44744,31,1,0.868,2,0.474,0.805,0,0.834,0.474,0,2,0.742,0,2,0.613,17,1.448,0,5.07,15.5,12,1,1,0,0,0,0,2,1,4,0,1,0,3,2,5,0,2,0,2,2.5,2.143,12,0,0,129.032,96.774,612.903,-6.411,387.097,225.806,1,129.032,1,1,3.368,161.29,31,31,0,32.258,0,96.774,161.29,0,64.516,0,32.258,0.1,322.581,10,0,0,0,0,0,141903.368,0,0.2,32.258,0,32.258,0,0,32.258,0.1,0.968,3
44753,158,5,0.589,1,0.394,0.658,0,0.742,0.394,0,4,0.87,0,4,0.595,40.5,1.229,0,25.141,9.087,47,4,4,0,0,2,2,2,21,23,0,8,1,10,23,9,3,0,0,3.231,2.1,3.385,13.412,0,0,82.278,63.291,563.291,28.298,430.38,246.835,1,63.291,4,4,2.843,170.886,158,39.5,0,63.291,0,56.962,120.253,0,44.304,0,25.316,0.32,407.022,4.5,1.333,2.333,2.333,0.833,2.5,530523.022,663.25,0.16,37.975,0,56.962,18.987,0,0,0,0.646,2
44891,115,1,0.62,1,0.394,0.662,2,0.87,0.394,0,2.333,0.639,0,7,0.496,16.857,1.388,0,14.708,13.292,50,1,1,0,0,1,0,1,13,24,0,4,0,7,12,5,2,2,1,4.5,0.5,3.606,11.833,0.333,0.333,104.348,43.478,634.783,21.028,356.522,286.957,2,60.87,7,3.5,3.247,200,115,16.429,17.391,8.696,0,34.783,60.87,0,8.696,8.696,0,0.364,342.102,3.571,0.5,0.667,1.5,0.238,1.333,236455.822,2168.429,0.227,0,0,17.391,17.391,0,8.696,0.036,0.713,2
44910,31,1,0.909,1,0.424,0.303,0,0.639,0.424,0,1,0.505,0,1,0,32,1.083,1,44.426,7,7,1,1,1,0,0,0,1,4,6,0,2,0,2,4,1,0,1,0,0,1.5,3.833,12.444,0,0,0,64.516,548.387,37.254,451.613,193.548,1,161.29,1,1,2.824,290.323,31,31,0,64.516,0,64.516,64.516,0,64.516,0,32.258,0.444,290.323,0,0,0,0,0,0,210614.353,1679,0.222,0,0,0,0,0,64.516,0.222,0.935,2
44919,66,1,0.59,1,0.333,0.54,0,0.505,0.333,0,2,0.604,0,2,0.822,33.5,1.278,0,0.769,0.067,24,0,0,0,0,2,1,1,12,15,0,2,1,6,3,2,1,3,0,4.125,0.667,4.188,16.375,1,1,121.212,60.606,606.061,10.249,393.939,242.424,1,90.909,2,2,3.125,181.818,66,33,0,15.152,0,30.303,75.758,0,45.455,0,30.303,0.405,376.25,0.5,5,10,16,5,16,199320.125,290.5,0.545,15.152,0,30.303,15.152,0,0,0,0.682,2
44924,87,4,0.723,1,0.455,0.701,0,0.604,0.455,0,0.556,0.675,0,2,0.208,45.5,1.482,0,-20.03,15.2,35,3,3,0,0,1,1,3,9,10,0,1,1,4,12,6,0,4,1,2.25,1,2.852,14.8,0,0,45.977,68.966,586.207,-11.193,413.793,310.345,2,68.966,2,1,3.353,160.92,87,43.5,0,91.954,0,68.966,149.425,0,80.46,0,22.989,0.225,867.647,7,0,0,0,0,0,215381.098,0,0.25,45.977,11.494,57.471,0,0,0,0,0.793,2
44927,26,1,0.893,2,0.5,0.726,0,0.675,0.5,0,1,0.57,0,1,0,27,1.311,0,22.945,26.8,8,0,0,0,0,0,0,1,3,5,0,0,0,4,3,1,0,3,0,3,0,4,10.4,0,0,76.923,38.462,500,17.453,500,192.308,1,153.846,1,1,3.462,192.308,26,26,0,76.923,0,38.462,115.385,0,38.462,0,0,0.429,269.231,0,0,0,0,0,0,117271.077,0,0.25,38.462,0,38.462,0,0,0,0,0.923,2
44933,41,1,0.787,1,0.489,0.738,0,0.57,0.489,0,2,0.803,0,2,0.481,21,1.078,0,50.066,24.2,10,1,1,0,0,0,0,0,8,5,0,1,0,2,5,0,0,0,0,0.333,1,2,11.25,0,0,73.171,97.561,634.146,44.384,365.854,292.683,1,0,2,2,2.731,170.732,41,20.5,0,24.39,0,24.39,48.78,0,24.39,0,0,0.812,224.242,4,1,1,2,1,2,252271.923,43,0.286,0,0,0,0,0,0,0,0.878,2
45010,51,3,0.787,4,0.459,0.724,0,0.803,0.459,0,1.333,0.841,0,4,0.27,13.25,0.889,0,54.574,10,10,2,2,0,0,0,0,4,4,7,2,1,0,5,2,3,0,3,0,8,3.8,2.385,8.333,0,0,78.431,98.039,607.843,47.451,372.549,254.902,2,156.863,3,1.5,2.645,176.471,51,17,0,39.216,0,19.608,58.824,0,19.608,0,0,0.093,460.993,3.667,0,0,0,0,0,197645.129,33150,1,39.216,0,39.216,0,0,19.608,0.019,0.902,3
45036,234,9,0.555,1,0.336,0.625,0,0.841,0.336,0,1.143,0.829,0,8,0.605,30.375,1.176,2,34.704,20.927,63,7,7,2,0,1,1,10,28,41,2,16,1,13,32,20,3,9,0,4.625,2.143,4.218,9.486,0,0,68.376,85.47,559.829,37.028,440.171,235.043,4,98.291,7,1.75,2.786,170.94,234,33.429,4.274,29.915,4.274,38.462,76.923,4.274,38.462,0,12.821,0.285,377.355,3,1,1.167,2.167,0.905,1.81,319620.504,29.429,0.556,12.821,4.274,42.735,17.094,8.547,0,0,0.645,2
45044,22,4,0.889,2,0.556,0.813,0,0.829,0.556,0,1,0.809,0,2,0.216,12,0.943,0,63.61,39.5,4,3,3,0,0,0,0,0,3,2,0,0,0,0,2,3,0,0,0,11,0,4.429,18.333,0,0,45.455,0,545.455,68.841,454.545,318.182,1,90.909,1,1,2.5,181.818,22,22,0,45.455,0,90.909,136.364,0,0,0,0,0.5,272.727,9,0,0,0,0,0,137958.917,0,0.75,45.455,0,45.455,0,0,45.455,0.167,1,3
45055,167,12,0.633,1,0.452,0.781,0,0.809,0.452,0,1.8,0.774,0,10,0.285,18,1.205,0,15.266,25.462,63,13,13,1,0,1,1,2,13,26,1,7,1,13,17,8,2,5,2,2.667,1.875,3.259,11.286,0,0,107.784,47.904,634.731,27.873,347.305,323.353,3,77.844,9,3,3.009,155.689,167,18.556,0,17.964,0,47.904,71.856,5.988,35.928,0,11.976,0.179,373.459,1.111,0.5,0.5,1,0.194,0.444,187999.491,1474.111,0.24,11.976,0,23.952,11.976,0,0,0.021,0.749,2
45124,335,16,0.443,1,0.29,0.566,0,0.774,0.29,0,1,0.758,0,6,0.698,58.167,1.318,0,-7.688,5.75,105,16,16,1,0,3,3,9,31,36,3,14,2,24,51,40,2,13,2,1.889,1.864,3.473,6.125,1.5,4.5,26.866,101.493,519.403,-15.139,471.642,271.642,3,119.403,5,1.667,3.161,119.403,335,67,0,101.493,0,38.806,137.313,0,50.746,0,5.97,0.255,362.648,4.8,9.75,9.25,13.75,8.6,12.5,431151.747,0,0.882,65.672,0,89.552,8.955,14.925,0,0,0.525,2
45201,166,5,0.601,1,0.324,0.59,0,0.758,0.324,0,1.333,0.889,0,4,0.722,42,1.107,0,33.947,22,31,4,4,5,0,2,2,7,13,24,2,7,4,16,20,15,4,6,0,6.909,2.25,4.472,14.96,0,0,67.485,104.294,564.417,39.312,429.448,220.859,2,128.834,4,2,2.554,171.779,163,40.75,6.135,36.81,0,61.35,110.429,0,30.675,0,18.405,0.239,350.884,5.25,1.667,2.333,7.667,1.333,6.5,388709.174,2529.25,0.5,30.675,6.135,67.485,30.675,0,12.27,0.033,0.681,2
45206,306,9,0.492,1,0.346,0.747,4,0.889,0.346,0,0.852,0.763,0,21,0.38,15.476,1.192,0,38.215,16.449,89,3,3,1,0,7,5,5,31,49,1,15,1,15,40,17,2,8,1,4.76,2,3.412,10,0.474,1.421,81.699,45.752,581.699,49.176,408.497,277.778,13,75.163,20,1.538,2.854,176.471,306,15.3,0,55.556,0,49.02,94.771,3.268,49.02,0,6.536,0.288,544.743,2.65,0.474,0.632,0.842,0.168,0.653,245498.77,1759.8,0.521,32.68,9.804,49.02,6.536,0,13.072,0.067,0.588,2
45227,33,3,0.805,5,0.585,0.719,0,0.763,0.585,0,1.333,0.624,0,4,0.387,8.75,1.23,0,29.736,2.2,10,5,5,0,0,0,0,4,2,5,0,2,0,3,2,0,0,5,0,5.333,5.333,3.375,12.833,0,0,181.818,90.909,696.97,40.498,303.03,242.424,2,151.515,4,2,2.739,181.818,33,8.25,0,0,0,0,30.303,0,0,0,30.303,0.222,329.167,1.5,0,0.333,0.333,0,0.167,127194.783,22099.5,0.167,0,0,0,0,0,0,0,0.939,0
45251,130,7,0.628,1,0.378,0.526,0,0.624,0.378,0,1.2,0.666,0,6,0.44,22.167,1.206,4,50.628,18,36,10,10,0,0,0,0,1,12,25,2,7,0,14,10,12,1,4,0,3,2.667,2.207,10.842,0,0,61.538,69.231,561.538,51.293,430.769,223.077,3,100,5,1.667,2.712,207.692,130,26,15.385,76.923,7.692,15.385,107.692,7.692,15.385,0,30.769,0.348,400.998,5,0.5,1.5,2,1,1.7,311132.014,130.8,0.692,61.538,0,84.615,7.692,15.385,0,0.033,0.7,2
45256,17,1,0.762,2,0.476,0.699,0,0.666,0.476,0,1,0.331,0,1,0,18,0.794,0,71.318,2,4,1,1,0,0,1,0,0,2,5,0,5,0,1,0,2,0,0,0,2,0,5,11.8,0,0,58.824,0,470.588,77.309,529.412,117.647,1,235.294,1,1,2,294.118,17,17,0,0,0,0,0,0,0,0,0,0.4,294.118,0,0,0,0,0,0,60461.75,0,0,0,0,0,0,0,58.824,0.2,0.882,3
45357,79,1,0.636,1,0.466,0.702,0,0.331,0.466,0,1.333,0.511,0,3,0.721,27,1.446,0,10.465,6.923,34,0,0,0,0,2,2,0,6,13,0,6,0,4,12,4,0,0,1,3.909,1,5.52,4.857,0,0,139.241,12.658,582.278,13.284,405.063,316.456,1,50.633,3,3,3.457,113.924,79,26.333,0,25.316,0,63.291,101.266,0,50.633,0,0,0.152,401.966,4,1.5,2,3,2,3.667,131786.717,1379,0.875,25.316,0,25.316,0,0,0,0,0.684,4
45361,13,1,0.933,2,0.533,0.64,0,0.511,0.533,0,2,0.52,1,2,0.1,7,1.569,0,20.468,0,6,1,1,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,3.25,9.667,0,0,0,0,538.462,1.363,461.538,307.692,1,153.846,1,1,4,230.769,13,13,0,0,0,76.923,76.923,0,0,0,0,0.667,230.769,7,0,0,0,0,0,110406.571,4,1,0,0,0,0,0,0,0,1,3
45475,45,4,0.733,2,0.467,0.806,0,0.52,0.467,0,0.778,0.632,0,4,0.387,13.25,1.365,0,17.306,31.833,16,3,3,0,0,0,0,1,5,6,0,4,0,3,6,4,0,2,0,5,2,2.333,9.143,0.5,0.5,66.667,133.333,644.444,32.45,355.556,266.667,2,44.444,3,1.5,3.034,177.778,45,15,0,111.111,0,44.444,155.556,0,44.444,0,0,0.227,348.584,5,0,0.5,0.5,0,0.333,309156.966,26589.333,0.125,66.667,0,66.667,0,0,0,0,0.911,3
45482,30,4,0.795,6,0.513,0.636,0,0.632,0.513,0,0.571,0.886,0,3,0.309,11.667,1.114,0,39.593,16.333,9,2,2,2,0,0,0,0,3,3,0,2,0,1,3,1,0,0,0,10,0,2.5,10.5,0,0,33.333,0,566.667,46.925,400,400,3,166.667,3,1,3.059,133.333,30,10,0,33.333,0,0,33.333,0,0,0,0,0.067,525.641,3.667,0,0,0,0,0,59816.118,25918.333,0.5,33.333,0,33.333,0,0,0,0,0.9,0
45489,49,3,0.78,3,0.475,0.708,2,0.886,0.475,0,1.2,0.76,0,6,0.308,8.833,1.346,0,3.334,10.333,18,1,1,0,0,0,0,2,3,6,0,3,0,3,6,0,0,1,0,3.5,1,3.471,10.125,0,0,40.816,40.816,591.837,14.439,408.163,346.939,3,204.082,5,1.667,3.379,163.265,49,9.8,0,0,0,40.816,40.816,0,40.816,0,0,0.207,303.29,3.2,0.5,0.5,0.75,0.3,0.3,102898.966,22058.8,0.167,0,0,20.408,0,20.408,0,0,0.878,1
45507,119,2,0.574,1,0.312,0.648,0,0.76,0.312,0,1.8,0.742,0,9,0.451,14.222,1.258,0,42.45,18.556,28,0,0,0,0,1,1,0,12,18,0,6,0,4,21,3,0,0,0,4.143,4,3.966,9.095,0,0,58.824,50.42,571.429,53.418,420.168,243.697,3,100.84,9,3,2.838,218.487,119,13.222,16.807,42.017,0,67.227,126.05,0,50.42,0,16.807,0.426,311.38,4.667,0.75,1,1.375,0.389,1.056,298147.632,827.889,0.857,8.403,8.403,16.807,0,0,0,0,0.647,2
45539,52,0,0.733,1,0.517,0.592,0,0.742,0.517,1,3,0.825,0,3,0.472,18.333,1.352,0,28.488,34.455,18,0,0,0,0,0,0,0,7,11,0,6,0,6,4,2,3,0,1,1,0.8,3.727,9.583,0,0,76.923,96.154,673.077,32.757,326.923,211.538,1,57.692,3,3,3,288.462,52,17.333,0,38.462,0,38.462,96.154,19.231,0,0,0,0.286,392.81,1.667,0.5,1,1.5,0.667,1.667,291939.143,739,0.857,38.462,0,76.923,38.462,0,19.231,0.048,0.827,2
45678,149,5,0.618,1,0.358,0.788,0,0.825,0.358,0,0.846,0.873,0,10,0.425,15.7,1.246,0,31.336,3.571,49,4,4,0,0,0,1,5,14,21,1,9,1,8,22,5,1,5,0,3.167,1,3.457,11.059,0.1,0.4,80.537,60.403,604.027,42.607,389.262,308.725,7,100.671,11,1.571,2.889,154.362,149,13.545,13.423,46.98,0,46.98,87.248,0,46.98,0,0,0.219,422.601,4.182,0.2,0.5,0.6,0.4,0.782,285553.222,16853.455,0.409,13.423,0,26.846,6.711,6.711,6.711,0.045,0.698,2
45720,266,3,0.535,1,0.365,0.683,0,0.873,0.365,0,4,0.898,0,12,0.607,22.667,1.258,0,41.362,19.024,71,4,4,0,0,3,2,5,37,41,0,13,2,5,35,13,1,5,1,4.619,4.333,3.308,8.683,0,0,78.947,18.797,571.429,39.643,428.571,293.233,2,82.707,12,6,2.947,180.451,266,22.167,3.759,15.038,0,26.316,45.113,3.759,18.797,0,0,0.384,321.46,4.417,0.727,1.091,1.273,0.515,0.636,186717.092,1339.833,0.717,15.038,0,41.353,3.759,22.556,3.759,0.012,0.586,2
45725,52,2,0.852,2,0.459,0.742,0,0.898,0.459,0,0.667,0.752,0,1,0,56,1.016,0,11.407,45.571,13,2,2,0,0,1,0,0,3,7,0,1,0,4,10,2,1,1,0,5.667,2.25,3.583,8.091,1,1,57.692,96.154,596.154,41.857,384.615,230.769,2,96.154,2,1,2.645,211.538,52,26,19.231,38.462,0,38.462,96.154,0,19.231,0,19.231,0.088,420,2,0,0,0,0,0,442545.968,694.5,1.182,19.231,0,38.462,19.231,0,19.231,0.059,0.923,3
45736,32,1,0.744,4,0.513,0.637,0,0.752,0.513,0,0.667,0.657,0,1,0,35,1.073,0,30.891,31.667,10,2,2,0,0,1,0,1,3,6,0,2,0,1,6,3,0,1,0,0,0,4.111,10.5,1,1,0,0,468.75,44.889,531.25,281.25,2,93.75,2,1,3.133,187.5,32,16,31.25,0,0,62.5,93.75,0,0,0,0,0.094,516.667,1,0,0,0,0,0,104858.267,743,0.833,0,0,0,0,0,31.25,0.031,0.844,3
45807,305,4,0.591,1,0.382,0.472,0,0.657,0.382,0,1.333,0.894,0,4,0.859,78,1.049,1,2.961,19.468,67,2,2,2,0,8,7,7,33,47,0,18,6,31,34,24,3,15,2,3.762,2.846,2.969,10.444,5.5,5.5,69.307,99.01,584.158,-28.464,412.541,214.521,2,102.31,3,1.5,2.644,201.32,303,101,0,62.706,0,82.508,155.116,0,62.706,0,13.201,0.361,306.515,3.667,10.5,12,23.5,7.333,19.667,330702.226,22.333,0.586,52.805,3.3,69.307,9.901,3.3,3.3,0.025,0.611,2
45836,96,2,0.692,1,0.449,0.533,0,0.894,0.449,0,0.714,0.697,0,3,0.628,33.667,1.012,1,42.82,21,23,1,1,0,0,0,0,2,7,19,1,8,1,5,13,9,1,2,0,3.8,2,3.182,9.7,0,0,105.263,52.632,631.579,28.751,368.421,231.579,2,73.684,2,1,2.567,242.105,95,47.5,10.526,42.105,10.526,42.105,105.263,10.526,10.526,0,0,0.271,257.4,2,0,2,10,0,10,244721.867,0,0.238,42.105,0,52.632,10.526,0,10.526,0.021,0.758,2
45890,16,0,0.857,2,0.524,0.741,0,0.697,0.524,0,1,0.551,0,1,0,18,1.174,0,3.203,108.5,6,0,0,0,0,0,0,1,0,2,0,0,0,3,2,1,1,1,0,0,1.5,2.5,16,0,0,0,187.5,625,21.095,375,250,1,187.5,1,1,3,187.5,16,16,0,125,0,125,312.5,62.5,62.5,0,0,0,312.5,9,0,0,0,0,0,208332.4,0,0.333,62.5,0,62.5,0,0,62.5,0.2,1,3
45892,118,3,0.652,1,0.455,0.665,0,0.551,0.455,0,5,0.613,0,5,0.577,24.2,1.325,0,17.791,3.917,44,3,3,1,0,2,2,0,16,12,0,5,0,5,12,8,0,0,2,1.727,0.5,3,5.889,0,0,93.22,42.373,584.746,24.135,406.78,338.983,1,50.847,5,5,3.261,110.169,118,23.6,0,76.271,0,16.949,101.695,8.475,16.949,0,0,0.309,419.73,2.6,0.75,0.5,1,0.4,0.8,123146.116,612.8,1.5,67.797,0,67.797,0,0,0,0,0.72,2
45896,40,2,0.804,2,0.435,0.765,0,0.613,0.435,0,2,0.757,0,2,0.666,20.5,1.223,0,39.793,51.889,14,2,2,0,0,1,0,1,3,9,0,3,1,0,6,5,1,1,0,4.333,0,2.889,14.778,1,1,75,25,550,44.53,450,225,1,75,2,2,2.909,225,40,20,25,25,0,50,150,25,25,25,0,0.125,332.418,5,0,1,1,0,1,142767.227,2,0.111,25,0,50,25,0,50,0.163,0.9,3
45990,97,0,0.684,1,0.404,0.632,0,0.757,0.404,0,3,0.576,0,3,0.672,33.667,1.244,0,23.659,10.909,27,0,0,0,0,0,0,4,12,11,1,7,0,8,9,7,0,4,0,2.154,4.75,3.68,12,0,0,134.021,82.474,639.175,32.862,350.515,257.732,1,82.474,3,3,2.694,164.948,97,32.333,20.619,30.928,0,41.237,82.474,10.309,20.619,0,0,0.316,359.235,3.333,0,1,3,1.667,5.667,308903.871,1032.333,0.267,20.619,0,20.619,0,0,0,0,0.773,2
45994,15,0,0.778,2,0.389,0.559,0,0.576,0.389,0,1,0.683,0,1,0,16,0.826,0,69.035,5,2,0,0,1,0,0,0,0,0,4,1,2,0,2,1,0,0,0,0,0,3,4,17,0,0,0,133.333,533.333,86.97,466.667,66.667,1,266.667,1,1,2.25,333.333,15,15,66.667,0,0,133.333,200,0,133.333,0,133.333,0.143,466.667,5,0,0,0,0,0,41297.625,0,0,0,0,0,0,0,0,0,0.867,2
46003,311,2,0.552,1,0.346,0.554,0,0.683,0.346,0,0.857,0.03,0,6,0.581,52.667,1.08,1,25.362,21.6,74,3,3,3,0,4,6,8,23,50,5,21,1,33,38,19,6,8,0,3.667,1.722,2.785,10.098,0.5,2,77.17,64.309,540.193,15.958,453.376,209.003,3,138.264,5,1.667,2.613,189.711,311,62.2,9.646,48.232,0,80.386,144.695,3.215,57.878,0,28.939,0.211,308.962,7.6,5.75,1.75,2.5,7.3,6,268574.518,132.4,0.561,25.723,0,51.447,19.293,6.431,16.077,0.057,0.582,2
46102,4,2,1,1,1,0.55,0,0.03,1,0,1,0.196,0,1,0,5,1.02,0,-10.04,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2.667,0,0,0,250,0,1000,-9.025,0,750,1,0,1,1,3,0,4,4,0,0,0,0,0,0,0,0,0,0,250,1,0,0,0,0,0,64751.25,86,0,0,0,0,0,0,0,0,1,0
46130,105,3,0.701,2,0.402,0.913,0,0.196,0.402,0,2,0.772,0,2,0.736,51,1.342,0,-13.221,27.062,39,1,1,1,0,0,0,1,11,16,1,2,1,10,7,7,1,2,1,4.636,1.875,3.344,9.833,0,0,110,80,650,-8.339,350,320,1,20,2,2,3.031,140,100,50,0,30,0,30,70,0,20,0,20,0.27,369.948,4.5,3,5,5,3,5,694978.154,0,0.385,10,0,40,10,20,10,0.054,0.88,3
46135,50,2,0.746,2,0.458,0.822,1,0.772,0.458,0,3,0.74,0,3,0.52,17,1.493,0,11.62,1.111,17,3,3,0,0,1,1,1,7,9,0,2,1,3,6,3,0,1,0,7.8,2.333,3.917,7.429,0,0,100,60,560,10.266,440,240,1,120,3,3,3.571,160,50,16.667,0,20,0,100,120,0,80,0,20,0.515,298.241,2.333,0,0,0,0.333,0.333,271135.857,2563.667,1.286,0,0,0,0,0,20,0.104,0.86,1
46137,35,1,0.707,2,0.488,0.801,0,0.74,0.488,0,2,0.758,0,2,0.476,16.5,1.413,0,29.048,0,14,1,1,0,0,0,0,1,3,7,1,0,0,3,5,1,1,1,0,10,5.667,2.5,5,0,0,31.25,93.75,625,26.383,343.75,375,1,31.25,2,2,3.2,125,32,16,31.25,0,0,0,62.5,31.25,0,31.25,0,0.167,466.667,0.5,0,0,0,0,0,293208.7,142.5,0.25,0,0,31.25,31.25,0,0,0,0.875,3
